"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"GLYCTK","GLYCTK-6","x",5,8,1.219,0.448375722760285,1
"GLYCTK","GLYCTK-7","x",2,1,0.823,0.392088181797234,1
"GLYCTK","GLYCTK-8","x",0,0,0.979,0.823400192398538,1
"GNE","GNE-1","x",8,7,0.899,0.679676146782613,1
"GNE","GNE-2","x",15,7,0.606,0.0466580367631541,1
"GNE","GNE-3","x",10,10,0.974,0.919181289488792,1
"GNE","GNE-4","x",3,4,1.221,0.419932158803303,1
"GNE","GNE-5","x",11,7,0.755,0.272348065184835,1
"GNE","GNE-6","x",6,7,1.097,0.721067662990674,1
"GNE","GNE-7","x",8,6,0.886,0.64419795881283,1
"GNE","GNE-8","x",7,5,0.798,0.38970946364628,1
"GRK4","GRK4-1","x",4,5,1.133,0.633280055931867,1
"GRK4","GRK4-2","x",5,8,1.25,0.393575236825197,1
"GRK4","GRK4-3","x",12,8,0.781,0.324222685619736,1
"GRK4","GRK4-4","x",10,7,0.788,0.35326697675755,1
"GRK4","GRK4-5","x",6,9,1.294,0.320129666341579,1
"GRK4","GRK4-6","x",5,2,0.703,0.165797685067474,1
"GRK4","GRK4-7","x",5,6,1.101,0.713772927815373,1
"GRK4","GRK4-8","x",6,9,1.29,0.330697006612972,1
"GRK5","GRK5-1","x",4,5,1.061,0.821555420148685,1
"GRK5","GRK5-2","x",8,10,1.175,0.530210767720257,1
"GRK5","GRK5-3","x",7,6,0.948,0.835784780804015,1
"GRK5","GRK5-4","x",7,9,1.139,0.614854338253235,1
"GRK5","GRK5-5","x",6,3,0.742,0.250555643818299,1
"GRK5","GRK5-6","x",5,6,1.104,0.70601343428605,1
"GRK5","GRK5-7","x",7,4,0.798,0.38989215410795,1
"GRK5","GRK5-8","x",7,7,0.953,0.854464115427895,1
"GRK6","GRK6-1","x",6,6,0.957,0.866704502208942,1
"GRK6","GRK6-2","x",10,8,0.902,0.682091344459409,1
"GRK6","GRK6-3","x",10,7,0.815,0.427110824775022,1
"GRK6","GRK6-4","x",5,6,1.121,0.663106927214796,1
"GRK6","GRK6-5","x",10,7,0.795,0.375323830559623,1
"GRK6","GRK6-6","x",7,4,0.734,0.238101458750132,1
"GRK6","GRK6-7","x",8,7,0.994,0.981214758369658,1
"GRK6","GRK6-8","x",12,6,0.698,0.161568461582183,1
"GRK7","GRK7-1","x",3,5,1.181,0.525643043099557,1
"GRK7","GRK7-2","x",10,5,0.689,0.148302663555102,1
"GRK7","GRK7-3","x",4,6,1.327,0.280113218502842,1
"GRK7","GRK7-4","x",4,6,1.117,0.672452303374794,1
"GRK7","GRK7-5","x",5,9,1.403,0.194014671324823,1
"GRK7","GRK7-6","x",5,6,1.088,0.74735904987278,1
"GRK7","GRK7-7","x",3,10,1.759,0.0306737624241267,1
"GRK7","GRK7-8","x",7,9,1.155,0.578878989776055,1
"GSAP","GSAP-1","x",8,10,1.095,0.720293200353609,1
"GSAP","GSAP-2","x",9,8,0.899,0.675281195355702,1
"GSAP","GSAP-3","x",9,10,1.076,0.771969839902239,1
"GSAP","GSAP-4","x",10,8,0.864,0.568377264227981,1
"GSAP","GSAP-5","x",7,7,1.034,0.896763094310632,1
"GSAP","GSAP-6","x",6,3,0.756,0.282865029529049,1
"GSAP","GSAP-7","x",20,21,1.022,0.922836096122717,1
"GSAP","GSAP-8","x",5,7,1.152,0.588032683776262,1
"GSG2","GSG2-1","x",4,5,1.102,0.710533385966167,1
"GSG2","GSG2-2","x",7,8,1.143,0.605446455358755,1
"GSG2","GSG2-3","x",8,8,0.955,0.858038684446274,1
"GSG2","GSG2-4","x",4,1,0.718,0.141214547700288,1
"GSG2","GSG2-5","x",4,4,1.037,0.886524403143847,1
"GSG2","GSG2-6","x",8,6,0.88,0.623692291059378,1
"GSG2","GSG2-7","x",6,7,1.017,0.94893364395037,1
"GSG2","GSG2-8","x",5,4,0.889,0.654482078383791,1
"GSK3A","GSK3A-1","x",8,9,1.058,0.827013269286486,1
"GSK3A","GSK3A-2","x",8,8,1.007,0.978083315300805,1
"GSK3A","GSK3A-3","x",5,5,1.043,0.871940116116202,1
"GSK3A","GSK3A-4","x",7,7,1.023,0.929078778927835,1
"GSK3A","GSK3A-5","x",2,2,1.05,0.815621586900642,1
"GSK3A","GSK3A-6","x",5,4,0.928,0.774102234320908,1
"GSK3A","GSK3A-7","x",11,8,0.791,0.353834592873463,1
"GSK3A","GSK3A-8","x",3,5,1.226,0.431661457401967,1
"GSK3B","GSK3B-1","x",14,15,1.077,0.757796905136546,1
"GSK3B","GSK3B-2","x",8,7,0.969,0.903165144839603,1
"GSK3B","GSK3B-3","x",7,8,1.055,0.833821899398964,1
"GSK3B","GSK3B-4","x",8,6,0.821,0.449528662191177,1
"GSK3B","GSK3B-5","x",7,10,1.18,0.51631879908199,1
"GSK3B","GSK3B-6","x",10,8,0.868,0.580375066136054,1
"GSK3B","GSK3B-7","x",5,12,1.628,0.0612425057940817,1
"GSK3B","GSK3B-8","x",11,13,1.086,0.738863513515507,1
"GUCY2C","GUCY2C-1","x",5,4,0.903,0.696919440023259,1
"GUCY2C","GUCY2C-2","x",9,9,1.049,0.852318515578233,1
"GUCY2C","GUCY2C-3","x",7,7,1.054,0.839313689909285,1
"GUCY2C","GUCY2C-4","x",6,6,1.035,0.895090730856595,1
"GUCY2C","GUCY2C-5","x",7,8,1.078,0.772289092468962,1
"GUCY2C","GUCY2C-6","x",6,7,1.12,0.663865348131205,1
"GUCY2C","GUCY2C-7","x",6,5,0.978,0.931725334546317,1
"GUCY2C","GUCY2C-8","x",8,6,0.89,0.65394341727758,1
"GUCY2D","GUCY2D-1","x",6,7,1.104,0.707062326284415,1
"GUCY2D","GUCY2D-2","x",7,6,0.932,0.787104911988426,1
"GUCY2D","GUCY2D-3","x",3,2,0.903,0.681028952412167,1
"GUCY2D","GUCY2D-4","x",8,6,0.849,0.525166961834813,1
"GUCY2D","GUCY2D-5","x",6,5,0.878,0.617856097356326,1
"GUCY2D","GUCY2D-6","x",5,5,1.059,0.827424915471752,1
"GUCY2D","GUCY2D-7","x",2,6,1.595,0.0740629487688337,1
"GUCY2D","GUCY2D-8","x",6,4,0.812,0.424799928123027,1
"HCK","HCK-1","x",10,8,0.845,0.509597734173443,1
"HCK","HCK-2","x",8,7,0.917,0.741142314234947,1
"HCK","HCK-3","x",9,13,1.297,0.304160059587309,1
"HCK","HCK-4","x",8,7,0.93,0.776617178312742,1
"HCK","HCK-5","x",4,4,0.997,0.989569751607541,1
"HCK","HCK-6","x",5,8,1.202,0.481125286198199,1
"HCK","HCK-7","x",4,9,1.476,0.136961700684448,1
"HCK","HCK-8","x",6,8,1.254,0.384769567231739,1
"HIPK1","HIPK1-1","x",9,9,1.036,0.889019292729058,1
"HIPK1","HIPK1-2","x",6,8,1.108,0.693020595495048,1
"HIPK1","HIPK1-3","x",10,10,1.05,0.84909302139169,1
"HIPK1","HIPK1-4","x",10,6,0.729,0.224130855134664,1
"HIPK1","HIPK1-5","x",4,5,1.053,0.843616176059055,1
"HIPK1","HIPK1-6","x",6,4,0.802,0.399910172513437,1
"HIPK1","HIPK1-7","x",16,12,0.862,0.547247789620092,1
"HIPK1","HIPK1-8","x",3,2,0.919,0.740389033707434,1
"HIPK2","HIPK2-1","x",4,7,1.406,0.192244691698098,1
"HIPK2","HIPK2-2","x",8,5,0.777,0.336177140094146,1
"HIPK2","HIPK2-3","x",7,8,1.096,0.726148743546801,1
"HIPK2","HIPK2-4","x",4,4,1.042,0.874440097749949,1
"HIPK2","HIPK2-5","x",3,2,0.925,0.743329411073692,1
"HIPK2","HIPK2-6","x",6,4,0.86,0.56621323019416,1
"HIPK2","HIPK2-7","x",4,5,1.056,0.834170722623397,1
"HIPK2","HIPK2-8","x",6,5,0.91,0.719007161696875,1
"HIPK3","HIPK3-1","x",6,8,1.181,0.523124043687964,1
"HIPK3","HIPK3-2","x",6,6,0.952,0.851062958595649,1
"HIPK3","HIPK3-3","x",5,10,1.478,0.129388022093767,1
"HIPK3","HIPK3-4","x",8,11,1.151,0.579006446112775,1
"HIPK3","HIPK3-5","x",6,5,0.967,0.898179815897829,1
"HIPK3","HIPK3-6","x",5,3,0.744,0.256765085450554,1
"HIPK3","HIPK3-7","x",4,5,1.056,0.835135385817634,1
"HIPK3","HIPK3-8","x",10,9,0.936,0.795478992149717,1
"HIPK4","HIPK4-1","x",8,12,1.27,0.341995276918435,1
"HIPK4","HIPK4-2","x",7,4,0.746,0.263412630237349,1
"HIPK4","HIPK4-3","x",8,10,1.156,0.57258157904658,1
"HIPK4","HIPK4-4","x",9,6,0.821,0.444990036483476,1
"HIPK4","HIPK4-5","x",5,5,1.028,0.915078361712073,1
"HIPK4","HIPK4-6","x",2,2,0.962,0.865445362597436,1
"HIPK4","HIPK4-7","x",6,7,1.043,0.871508824737249,1
"HIPK4","HIPK4-8","x",9,10,1.082,0.75618602479167,1
"HK1","HK1-1","x",14,10,0.81,0.384027484501536,1
"HK1","HK1-2","x",17,18,1.022,0.926332793873197,1
"HK1","HK1-3","x",7,8,1.156,0.577294718458602,1
"HK1","HK1-4","x",6,3,0.753,0.277278000470827,1
"HK1","HK1-5","x",4,5,1.122,0.656652556285633,1
"HK1","HK1-6","x",5,5,1.04,0.881142263110706,1
"HK1","HK1-7","x",7,8,1.084,0.752650441300328,1
"HK1","HK1-8","x",7,9,1.224,0.435146018483778,1
"HK2","HK2-1","x",5,5,1.03,0.910312614607778,1
"HK2","HK2-2","x",10,7,0.796,0.379318845596407,1
"HK2","HK2-3","x",5,5,1.029,0.913904727472714,1
"HK2","HK2-4","x",5,3,0.783,0.349277079419251,1
"HK2","HK2-5","x",6,8,1.227,0.430571511431926,1
"HK2","HK2-6","x",2,3,1.025,0.924346492289577,1
"HK2","HK2-7","x",1,3,1.152,0.503180282520531,1
"HK2","HK2-8","x",13,6,0.636,0.0749360487929945,1
"HK3","HK3-1","x",17,12,0.81,0.38784662207448,1
"HK3","HK3-2","x",8,12,1.314,0.279070816651481,1
"HK3","HK3-3","x",9,8,0.9,0.681450518131423,1
"HK3","HK3-4","x",8,6,0.909,0.712285968205821,1
"HK3","HK3-5","x",10,10,1.055,0.833418726914784,1
"HK3","HK3-6","x",2,3,1.054,0.83638345115591,1
"HK3","HK3-7","x",8,5,0.787,0.360954753206764,1
"HK3","HK3-8","x",4,3,0.903,0.683918916602425,1
"HKDC1","HKDC1-1","x",13,13,1,0.998684615299202,1
"HKDC1","HKDC1-2","x",8,4,0.714,0.196609989332563,1
"HKDC1","HKDC1-3","x",5,6,1.131,0.6381077148459,1
"HKDC1","HKDC1-4","x",24,19,0.825,0.382018345870395,1
"HKDC1","HKDC1-5","x",8,6,0.866,0.578569574273257,1
"HKDC1","HKDC1-6","x",7,9,1.146,0.597820955098348,1
"HKDC1","HKDC1-7","x",5,7,1.136,0.623013432959579,1
"HKDC1","HKDC1-8","x",3,6,1.391,0.207131574261682,1
"HSPB8","HSPB8-1","x",15,11,0.83,0.444197669361134,1
"HSPB8","HSPB8-2","x",10,12,1.143,0.599546806732351,1
"HSPB8","HSPB8-3","x",4,7,1.268,0.365030918983321,1
"HSPB8","HSPB8-4","x",5,2,0.726,0.208502785756726,1
"HSPB8","HSPB8-5","x",5,3,0.836,0.493386554348319,1
"HSPB8","HSPB8-6","x",2,4,1.287,0.307684519313223,1
"HSPB8","HSPB8-7","x",5,12,1.605,0.0691233198635911,1
"HSPB8","HSPB8-8","x",2,9,2.056,0.00565509866031632,1
"HUNK","HUNK-1","x",4,3,0.816,0.433419216803829,1
"HUNK","HUNK-2","x",4,9,1.454,0.150867423741443,1
"HUNK","HUNK-3","x",9,9,0.998,0.994927756613762,1
"HUNK","HUNK-4","x",6,8,1.045,0.86582844553367,1
"HUNK","HUNK-5","x",6,5,0.861,0.566268976992642,1
"HUNK","HUNK-6","x",5,6,1.166,0.558681097954993,1
"HUNK","HUNK-7","x",10,10,0.969,0.899762299838395,1
"HUNK","HUNK-8","x",4,7,1.328,0.278416087492279,1
"HUS1","HUS1-1","x",4,6,1.201,0.484418419223198,1
"HUS1","HUS1-2","x",4,5,1.107,0.695531251914742,1
"HUS1","HUS1-3","x",3,3,1.072,0.783315653556202,1
"HUS1","HUS1-4","x",10,8,0.879,0.612016084463439,1
"HUS1","HUS1-5","x",9,7,0.868,0.587260196322183,1
"HUS1","HUS1-6","x",11,10,0.909,0.710389071596795,1
"HUS1","HUS1-7","x",9,7,0.888,0.644742454380827,1
"HUS1","HUS1-8","x",4,8,1.447,0.158793798897886,1
"ICK","ICK-1","x",5,6,1.06,0.822608362622923,1
"ICK","ICK-2","x",5,6,1.126,0.649447332565643,1
"ICK","ICK-3","x",7,6,0.938,0.805922240051789,1
"ICK","ICK-4","x",7,11,1.271,0.34835251951701,1
"ICK","ICK-5","x",4,4,1.017,0.948993275911554,1
"ICK","ICK-6","x",4,5,1.15,0.593242093365824,1
"ICK","ICK-7","x",5,6,1.056,0.836633762943712,1
"ICK","ICK-8","x",9,9,0.994,0.979858105603748,1
"IDNK","IDNK-1","x",8,3,0.642,0.0908620424647879,1
"IDNK","IDNK-2","x",9,8,0.92,0.746494382008969,1
"IDNK","IDNK-3","x",10,9,0.932,0.780592970238494,1
"IDNK","IDNK-4","x",8,5,0.79,0.364678222256644,1
"IDNK","IDNK-5","x",4,3,0.79,0.360449558320197,1
"IDNK","IDNK-6","x",8,10,1.128,0.635691569600315,1
"IDNK","IDNK-7","x",4,3,0.895,0.664760108594541,1
"IDNK","IDNK-8","x",10,11,1.079,0.758770529469587,1
"IGF1R","IGF1R-1","x",20,14,0.782,0.289931318952883,1
"IGF1R","IGF1R-2","x",9,6,0.828,0.46862275995384,1
"IGF1R","IGF1R-3","x",9,12,1.167,0.530441782316089,1
"IGF1R","IGF1R-4","x",6,8,1.258,0.378547174257467,1
"IGF1R","IGF1R-5","x",6,5,0.912,0.72623064913507,1
"IGF1R","IGF1R-6","x",8,11,1.21,0.457139058886351,1
"IGF1R","IGF1R-7","x",0,0,1,1,1
"IGF1R","IGF1R-8","x",4,3,0.949,0.839325529113412,1
"IGFN1","IGFN1-1","x",9,11,1.152,0.577155192437228,1
"IGFN1","IGFN1-2","x",8,12,1.348,0.237213693965974,1
"IGFN1","IGFN1-3","x",4,4,0.985,0.953282057085026,1
"IGFN1","IGFN1-4","x",7,7,0.996,0.987947386915909,1
"IGFN1","IGFN1-5","x",5,7,1.121,0.663648261860269,1
"IGFN1","IGFN1-6","x",9,10,1.09,0.738024065462103,1
"IGFN1","IGFN1-7","x",2,7,1.601,0.0663275714713418,1
"IGFN1","IGFN1-8","x",5,9,1.388,0.2063236980776,1
"IKBKB","IKBKB-1","x",6,8,1.178,0.52935012178918,1
"IKBKB","IKBKB-2","x",7,7,1.032,0.904258787608034,1
"IKBKB","IKBKB-3","x",8,9,1.071,0.789781393273836,1
"IKBKB","IKBKB-4","x",5,9,1.451,0.151057758501315,1
"IKBKB","IKBKB-5","x",5,5,0.936,0.79899207397446,1
"IKBKB","IKBKB-6","x",8,9,1.014,0.956555721335219,1
"IKBKB","IKBKB-7","x",5,3,0.797,0.374118643850847,1
"IKBKB","IKBKB-8","x",8,6,0.869,0.585386060024372,1
"IKBKE","IKBKE-1","x",8,5,0.727,0.223605384306479,1
"IKBKE","IKBKE-2","x",8,4,0.701,0.175773330980037,1
"IKBKE","IKBKE-3","x",5,5,0.971,0.91173762272442,1
"IKBKE","IKBKE-4","x",10,5,0.722,0.212523995637983,1
"IKBKE","IKBKE-5","x",10,7,0.813,0.423358558038448,1
"IKBKE","IKBKE-6","x",7,5,0.909,0.716689172847153,1
"IKBKE","IKBKE-7","x",3,4,1.142,0.607947374517774,1
"IKBKE","IKBKE-8","x",10,4,0.616,0.0633313919588234,1
"ILK","ILK-1","x",14,15,1.059,0.812557911741052,1
"ILK","ILK-2","x",9,10,1.047,0.854988616280415,1
"ILK","ILK-3","x",10,8,0.817,0.42505241904169,1
"ILK","ILK-4","x",7,5,0.841,0.504671886956576,1
"ILK","ILK-5","x",9,7,0.868,0.58760092403855,1
"ILK","ILK-6","x",10,11,1.091,0.725655471044831,1
"ILK","ILK-7","x",2,9,1.912,0.0131686160579702,1
"ILK","ILK-8","x",1,0,0.98,0.826059611918469,1
"INSR","INSR-1","x",5,4,0.902,0.69333300632978,1
"INSR","INSR-2","x",7,8,1.081,0.763149358099469,1
"INSR","INSR-3","x",13,12,0.967,0.891400708173688,1
"INSR","INSR-4","x",17,10,0.689,0.126198692603005,1
"INSR","INSR-5","x",2,4,1.301,0.304871623729373,1
"INSR","INSR-6","x",4,3,0.814,0.422686439259632,1
"INSR","INSR-7","x",7,5,0.912,0.722360984266428,1
"INSR","INSR-8","x",7,5,0.843,0.514390147197735,1
"IP6K1","IP6K1-1","x",5,7,1.166,0.556206195431583,1
"IP6K1","IP6K1-2","x",9,11,1.112,0.678184225877738,1
"IP6K1","IP6K1-3","x",5,4,0.954,0.856440901594819,1
"IP6K1","IP6K1-4","x",6,6,0.938,0.807330082412563,1
"IP6K1","IP6K1-5","x",1,3,1.126,0.576908947875789,1
"IP6K1","IP6K1-6","x",7,3,0.727,0.222617299572077,1
"IP6K1","IP6K1-7","x",5,4,0.855,0.54891394498384,1
"IP6K1","IP6K1-8","x",6,7,1.131,0.639654137853819,1
"IP6K2","IP6K2-1","x",10,7,0.827,0.462719156287542,1
"IP6K2","IP6K2-2","x",3,4,1.204,0.471270605876019,1
"IP6K2","IP6K2-3","x",10,7,0.826,0.456483386987646,1
"IP6K2","IP6K2-4","x",8,11,1.24,0.405649295030924,1
"IP6K2","IP6K2-5","x",5,2,0.721,0.173789863529348,1
"IP6K2","IP6K2-6","x",8,6,0.843,0.508463458629329,1
"IP6K2","IP6K2-7","x",8,6,0.821,0.45217298633393,1
"IP6K2","IP6K2-8","x",8,8,0.959,0.871748447876929,1
"IP6K3","IP6K3-1","x",5,9,1.332,0.272481488586225,1
"IP6K3","IP6K3-2","x",7,4,0.758,0.290572098572488,1
"IP6K3","IP6K3-3","x",12,11,0.926,0.756948865330236,1
"IP6K3","IP6K3-4","x",7,8,1.124,0.651735157949512,1
"IP6K3","IP6K3-5","x",8,10,1.14,0.608762897803845,1
"IP6K3","IP6K3-6","x",4,5,1.161,0.567333903091401,1
"IP6K3","IP6K3-7","x",3,5,1.258,0.378463731632529,1
"IP6K3","IP6K3-8","x",10,6,0.755,0.271563731076766,1
"IPMK","IPMK-1","x",9,9,0.981,0.939342066645458,1
"IPMK","IPMK-2","x",3,4,1.118,0.668540749840101,1
"IPMK","IPMK-3","x",6,8,1.228,0.431850847017208,1
"IPMK","IPMK-4","x",8,6,0.891,0.657123149675054,1
"IPMK","IPMK-5","x",2,4,1.383,0.186235346240463,1
"IPMK","IPMK-6","x",4,5,1.057,0.831625364427653,1
"IPMK","IPMK-7","x",4,3,0.875,0.60170026390585,1
"IPMK","IPMK-8","x",6,5,0.875,0.610943671783044,1
"IPPK","IPPK-1","x",4,5,1.071,0.794530417495334,1
"IPPK","IPPK-2","x",3,5,1.247,0.395257843471051,1
"IPPK","IPPK-3","x",6,2,0.664,0.115550808568483,1
"IPPK","IPPK-4","x",7,4,0.782,0.347230379123031,1
"IPPK","IPPK-5","x",12,7,0.721,0.198497557955215,1
"IPPK","IPPK-6","x",4,5,1.108,0.694442516471137,1
"IPPK","IPPK-7","x",11,4,0.578,0.034441740686471,1
"IPPK","IPPK-8","x",5,2,0.701,0.152606988526332,1
"IRAK1","IRAK1-1","x",9,10,1.073,0.782376541764158,1
"IRAK1","IRAK1-2","x",12,14,1.108,0.671281873370425,1
"IRAK1","IRAK1-3","x",7,5,0.857,0.555266717722972,1
"IRAK1","IRAK1-4","x",10,7,0.788,0.353343256890266,1
"IRAK1","IRAK1-5","x",3,4,1.139,0.612401906442096,1
"IRAK1","IRAK1-6","x",6,4,0.827,0.466327614959548,1
"IRAK1","IRAK1-7","x",9,5,0.715,0.195743839657586,1
"IRAK1","IRAK1-8","x",5,6,1.148,0.598889233900112,1
"IRAK2","IRAK2-1","x",5,5,1.041,0.877756169936063,1
"IRAK2","IRAK2-2","x",7,9,1.176,0.529393328040527,1
"IRAK2","IRAK2-3","x",9,10,1.079,0.764118383639764,1
"IRAK2","IRAK2-4","x",12,15,1.182,0.50013918079974,1
"IRAK2","IRAK2-5","x",8,6,0.849,0.530181239743704,1
"IRAK2","IRAK2-6","x",6,11,1.471,0.132420062480769,1
"IRAK2","IRAK2-7","x",8,12,1.219,0.433350855735217,1
"IRAK2","IRAK2-8","x",5,8,1.313,0.298159901470639,1
"IRAK3","IRAK3-1","x",9,14,1.301,0.301969382501521,1
"IRAK3","IRAK3-2","x",9,13,1.245,0.381071781060298,1
"IRAK3","IRAK3-3","x",10,8,0.891,0.652340720983047,1
"IRAK3","IRAK3-4","x",8,6,0.881,0.627918554594193,1
"IRAK3","IRAK3-5","x",6,9,1.271,0.350958639084701,1
"IRAK3","IRAK3-6","x",4,10,1.592,0.0740391191459742,1
"IRAK3","IRAK3-7","x",2,3,1.161,0.548612613955873,1
"IRAK3","IRAK3-8","x",8,3,0.647,0.0963826831350423,1
"IRAK4","IRAK4-1","x",5,10,1.349,0.248915898754163,1
"IRAK4","IRAK4-2","x",7,5,0.847,0.526366517536617,1
"IRAK4","IRAK4-3","x",11,11,0.984,0.949041399671631,1
"IRAK4","IRAK4-4","x",6,4,0.813,0.428728705903063,1
"IRAK4","IRAK4-5","x",4,6,1.189,0.506469869363731,1
"IRAK4","IRAK4-6","x",4,7,1.324,0.28400181172156,1
"IRAK4","IRAK4-7","x",10,4,0.587,0.0418567768135628,1
"IRAK4","IRAK4-8","x",6,9,1.247,0.396228803805018,1
"ITK","ITK-1","x",8,6,0.873,0.599235659763614,1
"ITK","ITK-2","x",15,7,0.635,0.0759625682542673,1
"ITK","ITK-3","x",4,4,1.013,0.961074664890625,1
"ITK","ITK-4","x",4,10,1.619,0.0620201633402032,1
"ITK","ITK-5","x",14,8,0.684,0.132799822699194,1
"ITK","ITK-6","x",5,6,1.085,0.754072313274512,1
"ITK","ITK-7","x",4,7,1.263,0.372018246820974,1
"ITK","ITK-8","x",6,5,0.901,0.691304562033246,1
"ITPK1","ITPK1-1","x",2,5,1.331,0.262992635305662,1
"ITPK1","ITPK1-2","x",9,6,0.833,0.47743890786314,1
"ITPK1","ITPK1-3","x",4,5,1.05,0.853249577738333,1
"ITPK1","ITPK1-4","x",4,3,0.913,0.725512427248411,1
"ITPK1","ITPK1-5","x",12,15,1.174,0.505685065031702,1
"ITPK1","ITPK1-6","x",2,2,0.96,0.838387174084627,1
"ITPK1","ITPK1-7","x",5,7,1.224,0.436754335478447,1
"ITPK1","ITPK1-8","x",7,10,1.254,0.378169132139899,1
"ITPKA","ITPKA-1","x",4,4,0.944,0.82641257105226,1
"ITPKA","ITPKA-2","x",6,5,0.932,0.78676730986663,1
"ITPKA","ITPKA-3","x",5,10,1.454,0.149994254324324,1
"ITPKA","ITPKA-4","x",6,8,1.106,0.697467312940643,1
"ITPKA","ITPKA-5","x",3,2,0.919,0.723891657719478,1
"ITPKA","ITPKA-6","x",5,5,0.917,0.738808227680277,1
"ITPKA","ITPKA-7","x",2,6,1.579,0.0740486666327853,1
"ITPKA","ITPKA-8","x",1,1,1.045,0.786659757945163,1
"ITPKB","ITPKB-1","x",9,8,1.015,0.953854728657987,1
"ITPKB","ITPKB-2","x",3,9,1.733,0.0354954020911305,1
"ITPKB","ITPKB-3","x",5,4,0.9,0.686732981265365,1
"ITPKB","ITPKB-4","x",8,7,0.929,0.775709324775375,1
"ITPKB","ITPKB-5","x",5,3,0.805,0.407312214995084,1
"ITPKB","ITPKB-6","x",7,6,0.908,0.713066264039749,1
"ITPKB","ITPKB-7","x",4,4,1.014,0.957432389644069,1
"ITPKB","ITPKB-8","x",6,8,1.216,0.453786310043455,1
"ITPKC","ITPKC-1","x",7,3,0.723,0.215214533981974,1
"ITPKC","ITPKC-2","x",5,5,1.013,0.960453612500631,1
"ITPKC","ITPKC-3","x",11,9,0.898,0.664604627746598,1
"ITPKC","ITPKC-4","x",7,6,0.927,0.771839809378279,1
"ITPKC","ITPKC-5","x",10,6,0.764,0.296485117296458,1
"ITPKC","ITPKC-6","x",5,5,1,0.998767990183341,1
"ITPKC","ITPKC-7","x",8,8,1.045,0.864559774195039,1
"ITPKC","ITPKC-8","x",19,12,0.733,0.18441169732628,1
"JAK1","JAK1-1","x",7,6,0.916,0.737350051650306,1
"JAK1","JAK1-2","x",6,7,1.121,0.661613472549982,1
"JAK1","JAK1-3","x",8,7,0.918,0.740081382262556,1
"JAK1","JAK1-4","x",4,5,1.162,0.567151163220211,1
"JAK1","JAK1-5","x",7,6,0.892,0.660570756755184,1
"JAK1","JAK1-6","x",8,7,0.912,0.722691298411646,1
"JAK1","JAK1-7","x",7,7,0.966,0.894060111644716,1
"JAK1","JAK1-8","x",13,8,0.761,0.280103766460792,1
"JAK2","JAK2-1","x",11,9,0.862,0.55077129411615,1
"JAK2","JAK2-2","x",11,6,0.701,0.169980402663943,1
"JAK2","JAK2-3","x",9,8,0.948,0.836818844389023,1
"JAK2","JAK2-4","x",5,6,1.144,0.606990758915805,1
"JAK2","JAK2-5","x",9,10,1.06,0.819009151568232,1
"JAK2","JAK2-6","x",5,7,1.183,0.519401012156536,1
"JAK2","JAK2-7","x",7,9,1.154,0.582459419648003,1
"JAK2","JAK2-8","x",5,7,1.285,0.336669633559746,1
"JAK3","JAK3-1","x",4,3,0.852,0.532137931700644,1
"JAK3","JAK3-2","x",9,8,0.974,0.920180311393021,1
"JAK3","JAK3-3","x",4,7,1.294,0.324776678717547,1
"JAK3","JAK3-4","x",9,3,0.614,0.0613428949323657,1
"JAK3","JAK3-5","x",5,6,1.084,0.757451377253801,1
"JAK3","JAK3-6","x",7,7,0.992,0.974613236207887,1
"JAK3","JAK3-7","x",5,6,1.04,0.881112122120671,1
"JAK3","JAK3-8","x",2,2,1.066,0.75593359948219,1
"KALRN","KALRN-1","x",7,8,1.06,0.822222382079562,1
"KALRN","KALRN-2","x",8,6,0.856,0.55155357415733,1
"KALRN","KALRN-3","x",5,8,1.271,0.357630415518932,1
"KALRN","KALRN-4","x",5,6,1.053,0.844477373068037,1
"KALRN","KALRN-5","x",7,6,0.911,0.718783843894212,1
"KALRN","KALRN-6","x",4,4,1.007,0.977443889256132,1
"KALRN","KALRN-7","x",5,4,0.922,0.756962712362853,1
"KALRN","KALRN-8","x",6,10,1.37,0.221019338186848,1
"KDR","KDR-1","x",13,7,0.729,0.212173077709588,1
"KDR","KDR-2","x",4,5,1.097,0.724651032524358,1
"KDR","KDR-3","x",2,3,1.058,0.822528490136211,1
"KDR","KDR-4","x",8,3,0.663,0.115950193015091,1
"KDR","KDR-5","x",6,6,0.976,0.92716371525973,1
"KDR","KDR-6","x",7,3,0.684,0.147325411379272,1
"KDR","KDR-7","x",11,8,0.786,0.34422611858914,1
"KDR","KDR-8","x",5,5,1.006,0.98305914487288,1
"KHK","KHK-1","x",6,6,0.928,0.775016813636275,1
"KHK","KHK-2","x",3,4,1.089,0.744846721622676,1
"KHK","KHK-3","x",8,6,0.83,0.473615963934818,1
"KHK","KHK-4","x",7,7,0.97,0.90596674669283,1
"KHK","KHK-5","x",10,9,0.935,0.79385559373201,1
"KHK","KHK-6","x",11,8,0.819,0.438914714149016,1
"KHK","KHK-7","x",3,6,1.481,0.133698520793726,1
"KHK","KHK-8","x",11,4,0.574,0.0330976564953646,1
"KIAA1804","KIAA1804-1","x",10,11,1.065,0.800301500048668,1
"KIAA1804","KIAA1804-2","x",7,8,1.153,0.584139408839117,1
"KIAA1804","KIAA1804-3","x",7,11,1.409,0.182428852824516,1
