GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
TCF12,x,4,0,0,1.08,1.19,1.3090000000000002,1.0,1.0,1.0,0.0878244846591946,0.19221,0.9430324563622564
TCF15,x,4,0,0,0.987,1.1075,1.489,1.0,1.0,1.0,0.346389273130695,0.48964,1.0
TCF19,x,4,0,0,0.902,1.0295,1.359,1.0,1.0,1.0,0.52039192360495,0.6196699999999999,1.0
TCF7L2,x,4,0,0,1.219,1.2425,1.544,1.0,1.0,1.0,0.00577580157773249,0.01952,0.6086864600326264
TCHP,x,4,0,0,0.877,1.0225,1.367,1.0,1.0,1.0,0.507917751996846,0.61365,1.0
TCL1A,x,4,0,0,0.988,1.121,1.203,1.0,1.0,1.0,0.380202065698778,0.52288,1.0
TCN1,x,4,0,0,0.904,1.042,1.5419999999999998,1.0,1.0,1.0,0.287859520029695,0.4278,1.0
TCN2,x,4,0,0,0.986,1.166,1.334,1.0,1.0,1.0,0.32315026202248903,0.46444,1.0
TCP11L1,x,4,0,0,1.187,1.315,1.6030000000000002,1.0,1.0,1.0,0.00882403537768054,0.02951,0.6650818271119843
TCP11L2,x,4,0,0,1.126,1.351,1.491,1.0,1.0,1.0,0.0544928358877624,0.12921,0.8897151116714697
TCTA,x,4,0,0,0.927,1.0195,1.45,1.0,1.0,1.0,0.39385249211344,0.5352600000000001,1.0
TCTEX1D2,x,4,0,0,0.907,1.0595,1.336,1.0,1.0,1.0,0.5532133564707739,0.63562,1.0
TCTN3,x,4,0,0,0.85,0.9855,1.088,1.0,1.0,1.0,1.0,1.0,1.0
TDP1,x,4,0,0,0.875,1.024,1.531,1.0,1.0,1.0,0.298491044611971,0.439,1.0
TDRD12,x,4,0,0,1.0659999999999998,1.1075,1.48,1.0,1.0,1.0,0.3555031159067429,0.49913,1.0
TDRD7,x,4,0,1,1.244,1.464,1.96,1.0,1.0,1.0,0.00405149208235316,0.01381,0.5746572631578947
TDRP,x,4,0,0,1.062,1.3695,1.643,1.0,1.0,1.0,0.0232994950903454,0.06611,0.7629849728424865
TEAD1,x,4,0,2,0.979,1.3665,2.03,1.0,1.0,1.0,0.031060630396569,0.08173,0.8040498970663922
TEC,x,4,0,0,0.973,1.1735,1.359,1.0,1.0,1.0,0.159373392754816,0.29453,0.9919054004536729
TECPR1,x,4,0,0,1.173,1.2905,1.4169999999999998,1.0,1.0,1.0,0.0104871818610814,0.03465,0.6650818271119843
TEK,x,4,0,1,1.052,1.222,1.884,1.0,1.0,1.0,0.0804115041774294,0.17835,0.9312101201857417
TEKT1,x,4,0,0,1.003,1.1385,1.173,1.0,1.0,1.0,0.4084711009952,0.5481,1.0
TEKT3,x,4,0,0,0.944,1.149,1.584,1.0,1.0,1.0,0.248382595827024,0.38694,1.0
TENM1,x,4,0,1,1.042,1.1865,1.6569999999999998,1.0,1.0,1.0,0.186560543365288,0.32261,0.9996829203109816
TENM3,x,4,0,0,0.947,1.221,1.345,1.0,1.0,1.0,0.0729225794029872,0.16412000000000002,0.920128871391076
TEPP,x,4,0,1,1.223,1.349,1.7719999999999998,1.0,1.0,1.0,0.00546621835626903,0.01859,0.606990800681431
TERF2IP,x,4,0,1,1.134,1.2985,1.476,1.0,1.0,1.0,0.0167559976037438,0.05135,0.7084686507936508
TERT,x,4,0,1,0.92,1.159,1.797,1.0,1.0,1.0,0.110497339284239,0.23036,0.9650498685075608
TESK2,x,4,0,0,1.173,1.2845,1.423,1.0,1.0,1.0,0.066947598151092,0.15295999999999998,0.9101022388059702
TET2,x,4,0,0,0.8690000000000001,1.155,1.17,1.0,1.0,1.0,0.4287585999785011,0.56447,1.0
TEX11,x,4,0,0,0.97,1.1835,1.244,1.0,1.0,1.0,0.271924281778624,0.41092,1.0
TEX13A,n,4,0,0,1.061,1.2385,1.261,1.0,1.0,1.0,0.0620634239073566,0.14369,0.9021401149425289
TEX13B,x,4,0,0,1.054,1.13,1.35,1.0,1.0,1.0,0.534027344922129,0.62626,1.0
TEX15,x,4,0,1,1.017,1.2255,1.74,1.0,1.0,1.0,0.104907924469169,0.22114,0.9578267768220914
TEX19,x,4,0,1,0.95,1.25,2.026,1.0,1.0,1.0,0.049320213508264,0.11895,0.8733994442315063
TEX22,x,4,0,0,0.938,1.2105,1.395,1.0,1.0,1.0,0.0914606306085373,0.1987,0.9432249069247951
TEX264,x,4,0,0,0.912,1.048,1.446,1.0,1.0,1.0,0.399369157118362,0.54015,1.0
TEX28,n,4,0,1,0.877,1.1025,1.843,1.0,1.0,1.0,0.0943979364330694,0.20355,0.9475664923376308
TEX30,x,4,0,1,1.149,1.395,2.52,1.0,1.0,1.0,0.0112643781958215,0.03679,0.6667856607310216
TEX36,x,4,0,1,0.971,1.2915,1.757,1.0,1.0,1.0,0.0508430155348247,0.12175,0.8748596074766355
TEX37,x,4,0,0,0.922,1.093,1.436,1.0,1.0,1.0,0.3020376027982801,0.44256,1.0
