GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
PKDREJ,x,4,0,0,0.857,1.125,1.536,1.0,1.0,1.0,0.337987053121667,0.49,1.0
PKIB,x,4,0,0,0.8440000000000001,1.233,1.346,1.0,1.0,1.0,0.113516986023615,0.23984,0.9344938085539716
PKN2,x,4,0,2,1.188,1.511,1.87,1.0,1.0,1.0,0.0222735044536335,0.06722,0.6989813432835821
PKP3,x,4,0,0,0.856,1.102,1.482,1.0,1.0,1.0,0.5256099208280129,0.65137,1.0
PKP4,x,4,0,0,1.124,1.205,1.622,1.0,1.0,1.0,0.14854667395397594,0.29289,0.9615881434454359
PLA2G12A,x,4,0,1,0.932,1.365,2.455,1.0,1.0,1.0,0.0280580235226686,0.08088,0.7236520579981292
PLA2G1B,x,4,0,0,1.051,1.155,1.231,1.0,1.0,1.0,0.437722212877983,0.58322,1.0
PLA2G2A,x,4,0,1,1.081,1.5415,2.114,1.0,1.0,1.0,0.0203295521946758,0.06271,0.68996466359977
PLA2G2D,x,4,0,1,0.857,1.469,1.855,1.0,1.0,1.0,0.019827247574957,0.06128,0.6846097019286967
PLA2G4A,x,4,0,0,1.098,1.193,1.284,1.0,1.0,1.0,0.168724769933561,0.32039,0.9736286461636017
PLA2G4E,n,4,0,0,0.875,0.9245,1.175,1.0,1.0,1.0,1.0,1.0,1.0
PLA2G7,x,4,0,0,0.809,0.9255,1.5619999999999998,1.0,1.0,1.0,0.43650205831484495,0.58227,1.0
PLA2R1,x,4,0,3,1.002,1.649,2.173,1.0,1.0,1.0,0.0174586668914487,0.0554,0.6759148798521256
PLAA,x,4,0,1,1.018,1.421,2.046,1.0,1.0,1.0,0.0509418255275989,0.12678,0.8128992804551541
PLAC1,x,4,0,2,0.946,1.245,1.855,1.0,1.0,1.0,0.10314448391176803,0.22246,0.9216308416270013
PLAC4,x,4,0,3,0.894,1.606,2.158,1.0,1.0,1.0,0.0119614039109556,0.03891,0.6422838082901554
PLAC8,x,4,0,0,1.061,1.123,1.297,1.0,1.0,1.0,0.7343016119100291,0.76193,1.0
PLAC9,x,4,0,0,0.7859999999999999,0.942,1.163,1.0,1.0,1.0,1.0,1.0,1.0
PLAT,x,4,0,2,1.3119999999999998,1.4895,1.654,1.0,1.0,1.0,0.00543616646746069,0.01851,0.607199921875
PLAU,x,4,0,0,0.882,1.1495,1.444,1.0,1.0,1.0,0.28617942764456394,0.4407100000000001,1.0
PLAUR,x,4,0,2,1.181,1.6065,1.639,1.0,1.0,1.0,0.00652728126428494,0.02188,0.6078015942028986
PLCB1,x,4,0,0,1.088,1.4335,1.616,1.0,1.0,1.0,0.0381629895701432,0.10207,0.7687407050019692
PLCG1,x,4,0,0,1.046,1.3155,1.485,1.0,1.0,1.0,0.15183500101346695,0.2974,0.9627732898747038
PLCH1,x,4,0,0,0.972,1.054,1.463,1.0,1.0,1.0,0.546514192938915,0.664,1.0
PLCH2,x,4,0,1,0.8240000000000001,1.0265,1.58,1.0,1.0,1.0,0.416383508161886,0.56374,1.0
PLCXD1,x,4,0,1,0.92,1.037,1.489,1.0,1.0,1.0,0.517348223474019,0.6458699999999999,1.0
PLD3,x,4,0,0,1.102,1.203,1.453,1.0,1.0,1.0,0.14725648664345,0.29115,0.9607967558239863
PLD6,x,4,0,0,1.167,1.2615,1.327,1.0,1.0,1.0,0.021669683384438,0.0657,0.6987994733924612
PLEKHA2,x,4,0,1,1.167,1.2785,1.901,1.0,1.0,1.0,0.0836668108108835,0.1884,0.8981483590253605
PLEKHA3,x,4,0,1,0.981,1.2735,2.089,1.0,1.0,1.0,0.0902669960832492,0.19973,0.9077125416072277
PLEKHA7,x,4,0,2,1.089,1.4380000000000002,1.937,1.0,1.0,1.0,0.0325400396824998,0.09096,0.7420829705505761
PLEKHA8,x,4,0,1,0.96,1.286,1.77,1.0,1.0,1.0,0.140608848775504,0.28129,0.9556822403403049
PLEKHB2,x,4,0,0,0.895,1.0685,1.255,1.0,1.0,1.0,0.442303434079392,0.5874,1.0
PLEKHD1,x,4,0,0,0.865,1.095,1.414,1.0,1.0,1.0,0.6045060193117171,0.69298,1.0
PLEKHG2,x,4,0,1,0.835,1.241,1.602,1.0,1.0,1.0,0.0924524975170688,0.20353,0.9113319161396111
PLEKHH1,x,4,0,0,0.863,0.994,1.169,1.0,1.0,1.0,0.8534462464488148,0.84329,1.0
PLEKHM3,x,4,0,1,0.983,1.1645,1.7180000000000002,1.0,1.0,1.0,0.286737644816185,0.44123,1.0
