GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
SNRPD3,p,4,4,0,0.019,0.031,0.036000000000000004,7.3906266800693585e-09,1e-05,0.0026734265734265736,1.0,1.0,1.0
HSPA5,x,4,4,0,0.006999999999999999,0.023,0.039,1.16200416177533e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
SCAP,x,4,4,0,0.006,0.013000000000000001,0.044000000000000004,1.89862424055691e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
HSPE1,x,4,4,0,0.026000000000000002,0.032,0.046,2.16195105478897e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
WASHC1,x,4,4,0,0.015,0.040999999999999995,0.046,2.22714264659508e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
GPN2,x,4,4,0,0.023,0.027999999999999997,0.053,3.6179994731365604e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
ARPC4,x,4,4,0,0.011000000000000001,0.038,0.053,3.713790025980991e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
TAZ,x,4,4,0,0.017,0.0375,0.054000000000000006,4.02726306230455e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPL17-C18orf32,x,4,4,0,0.01,0.0525,0.055999999999999994,4.4862053887235303e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
PSMA6,p,4,4,0,0.027999999999999997,0.038,0.057999999999999996,5.0525703301052695e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPS8,p,4,4,0,0.017,0.027000000000000003,0.059000000000000004,5.0874756949115895e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
SYS1,p,4,4,0,0.03,0.038,0.062,5.9610802677603e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPS18,p,4,3,0,0.01,0.013000000000000001,0.63,6.37500389435221e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPL8,p,4,4,0,0.022000000000000002,0.0475,0.066,7.280009294100668e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RFC3,x,4,4,0,0.017,0.0375,0.066,7.41834289720246e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
PSMB4,p,4,4,0,0.009000000000000001,0.036000000000000004,0.067,7.67706394338634e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
EIF4A3,p,4,4,0,0.023,0.0425,0.067,7.91808378292446e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
NSF,p,4,4,0,0.008,0.0425,0.068,8.13981368830809e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
LTO1,p,4,4,0,0.022000000000000002,0.061,0.069,8.701418411122742e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
CCT5,p,4,4,0,0.022000000000000002,0.025,0.07,9.45763541552761e-08,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPSA,x,4,3,1,0.013999999999999999,0.0155,2.121,1.07320978219653e-07,1e-05,0.0026734265734265736,0.0699381447008759,0.16079000000000002,0.90168247320925
UBL5,p,4,4,0,0.015,0.044000000000000004,0.081,1.4922517547311596e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
GLRX5,x,4,4,0,0.048,0.0785,0.085,1.7639700030763897e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
ACSL4,x,4,4,0,0.044000000000000004,0.0635,0.086,1.83161223327538e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
SF3B5,p,4,4,0,0.011000000000000001,0.076,0.08900000000000001,2.0611958783919398e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
BUB3,p,4,4,0,0.013000000000000001,0.028999999999999998,0.092,2.38890307722295e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
PHB2,p,4,4,0,0.031,0.0865,0.095,2.69263701537168e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
MARS,p,4,4,0,0.034,0.036000000000000004,0.096,2.81684460149883e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
HMGCS1,x,4,4,0,0.012,0.0185,0.098,3.05118851132298e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
EIF2S3,p,4,4,0,0.02,0.0485,0.098,3.05789994901176e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
PLK1,p,4,4,0,0.017,0.081,0.098,3.09840138365052e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
ANAPC11,x,4,4,0,0.046,0.071,0.098,3.10519053779506e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
POLR3A,p,4,4,0,0.016,0.0215,0.099,3.19446873924776e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
GINS2,p,4,3,0,0.008,0.017,0.4970000000000001,3.31530642908982e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPTOR,x,4,4,0,0.051,0.086,0.10099999999999999,3.3643318967589113e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPS13,p,4,4,0,0.032,0.08199999999999999,0.10099999999999999,3.42243018811733e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
PHB,p,4,4,0,0.036000000000000004,0.078,0.102,3.46649524579937e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
EIF6,p,4,4,0,0.009000000000000001,0.043,0.102,3.49610742363033e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
TUT1,p,4,4,0,0.038,0.1025,0.109,4.4050930706308796e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
DNM2,p,4,4,0,0.027999999999999997,0.068,0.109,4.5120403882895096e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
TRIAP1,p,4,4,0,0.019,0.0635,0.11,4.52103971810731e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPS24,x,4,4,0,0.016,0.052000000000000005,0.11199999999999999,4.86358754795061e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
BCL6,x,4,4,0,0.006,0.035,0.11199999999999999,4.89218979903782e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
DTL,p,4,4,0,0.013999999999999999,0.0465,0.114,5.23528788578495e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
DAD1,p,4,4,0,0.027000000000000003,0.068,0.11599999999999999,5.45999052682498e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
IMP4,p,4,4,0,0.011000000000000001,0.079,0.11900000000000001,5.99753217484651e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
SOD2,x,4,4,0,0.012,0.0425,0.121,6.502560565568561e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
SNRPD2,p,4,4,0,0.026000000000000002,0.07400000000000001,0.122,6.60966981230711e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
HSPA8,x,4,4,0,0.009000000000000001,0.0225,0.122,6.69388752436366e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
DHPS,p,4,4,0,0.025,0.0815,0.126,7.152486277025241e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPL27,p,4,4,0,0.062,0.0865,0.126,7.177928621957632e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
RPF2,p,4,4,0,0.024,0.031,0.13,8.05629625276958e-07,1e-05,0.0026734265734265736,1.0,1.0,1.0
HSPD1,p,4,4,0,0.021,0.0235,0.205,8.78945978842387e-07,2e-05,0.0026734265734265736,1.0,1.0,1.0
MED14,x,4,4,0,0.062,0.114,0.138,1.01345417102875e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DDX10,p,4,4,0,0.023,0.13699999999999998,0.139,1.04348041343592e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MCM7,p,4,4,0,0.009000000000000001,0.0795,0.14,1.05874129976921e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ETF1,x,4,4,0,0.016,0.0705,0.141,1.09675028300701e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
IARS,p,4,4,0,0.021,0.0815,0.141,1.10201151818245e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
TAF1C,x,4,4,0,0.03,0.039,0.142,1.1196857691603001e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL31,x,4,4,0,0.013999999999999999,0.054000000000000006,0.14300000000000002,1.1538516077878001e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
HSPA9,p,4,4,0,0.011000000000000001,0.048,0.14400000000000002,1.18322424548013e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
INTS1,p,4,4,0,0.034,0.0535,0.145,1.2150434121820102e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ATP5F1A,p,4,4,0,0.021,0.124,0.146,1.226425474206e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PAK1IP1,p,4,4,0,0.102,0.127,0.14800000000000002,1.31035404532089e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
TWNK,p,4,4,0,0.009000000000000001,0.11800000000000001,0.149,1.31636598290224e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
SRSF2,p,4,3,1,0.025,0.027999999999999997,2.013,1.33436786630428e-06,2e-05,0.0026734265734265736,0.0975108115685235,0.20904,0.9159270833333334
LSM2,p,4,4,0,0.032,0.0915,0.15,1.3549233949085899e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ACTB,p,4,4,0,0.08,0.1425,0.152,1.41116495840474e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPS29,x,4,4,0,0.009000000000000001,0.0265,0.36,1.45676797283092e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GNL3,p,4,4,0,0.083,0.11699999999999999,0.153,1.4713204602147801e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
CCT4,p,4,4,0,0.008,0.0785,0.156,1.57889367021903e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PPCS,x,4,4,0,0.021,0.0515,0.157,1.59738033668751e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MTG1,x,4,4,0,0.017,0.102,0.159,1.67535920769495e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ATP6V1B2,x,4,4,0,0.032,0.0545,0.161,1.70684892272951e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DUT,x,4,3,0,0.008,0.022000000000000002,1.046,1.7412024210344503e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
UQCRB,x,4,4,0,0.054000000000000006,0.092,0.161,1.7511803543790699e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
VPS28,p,4,4,0,0.026000000000000002,0.11,0.163,1.81928968324015e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPS20,p,4,4,0,0.006999999999999999,0.035,0.16399999999999998,1.8398464249167092e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
UTP15,p,4,4,0,0.091,0.1465,0.16399999999999998,1.8424282121709802e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL18A,p,4,4,0,0.11900000000000001,0.14800000000000002,0.16399999999999998,1.8553779301553397e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
UHRF1,x,4,4,0,0.075,0.111,0.165,1.9052103672563497e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
TIMM10,p,4,4,0,0.042,0.0925,0.165,1.92115346338727e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
LOC100507462,x,4,3,0,0.008,0.031,1.1179999999999999,1.92461296729465e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MRPS16,x,4,4,0,0.013999999999999999,0.1175,0.16699999999999998,1.96958352893269e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MRPL57,x,4,4,0,0.091,0.1405,0.168,2.00512604536684e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
SH3GL1,x,4,4,0,0.009000000000000001,0.0285,0.16899999999999998,2.02446240607741e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
WDR43,p,4,4,0,0.10099999999999999,0.11699999999999999,0.171,2.1232503649357203e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
POLR3B,x,4,4,0,0.094,0.1595,0.172,2.17251670901502e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
EEF1A1,x,4,4,0,0.036000000000000004,0.0715,0.172,2.1754411800251703e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GFPT1,x,4,4,0,0.021,0.1275,0.177,2.44777489217911e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PSMC6,p,4,4,0,0.1,0.142,0.179,2.5582813801722094e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NFS1,x,4,4,0,0.055999999999999994,0.122,0.179,2.56489619606278e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DTYMK,p,4,4,0,0.009000000000000001,0.0265,0.18100000000000002,2.64866839464572e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PHLPP1,x,4,4,0,0.114,0.15,0.18100000000000002,2.68274538867962e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MTREX,x,4,3,0,0.017,0.033,0.611,2.7623255680605203e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DHX35,x,4,4,0,0.036000000000000004,0.085,0.18600000000000005,2.89416399076032e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NLE1,p,4,4,0,0.087,0.1335,0.18600000000000005,2.89779019421971e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
POLR2J,x,4,4,0,0.023,0.107,0.18899999999999997,3.06831266459062e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GART,p,4,4,0,0.018000000000000002,0.0875,0.18899999999999997,3.07589342111479e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
TUBB,p,4,4,0,0.013999999999999999,0.0355,0.19,3.12551129989559e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
LARS2,x,4,4,0,0.052000000000000005,0.0975,0.191,3.21476443584086e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DHX15,p,4,4,0,0.040999999999999995,0.0775,0.192,3.23835893827285e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PSMB1,p,4,4,0,0.019,0.10300000000000001,0.193,3.2899257290307398e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
POLR2A,p,4,4,0,0.018000000000000002,0.055999999999999994,0.193,3.29391775129778e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL26,x,4,4,0,0.017,0.17,0.19399999999999998,3.35423514318482e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GTPBP4,p,4,4,0,0.01,0.09699999999999999,0.195,3.39899156684481e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PELO,x,4,4,0,0.045,0.1735,0.195,3.4194827918319998e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DYNLRB1,x,4,4,0,0.047,0.078,0.195,3.42770516934701e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
EXOSC2,p,4,4,0,0.048,0.1515,0.195,3.45660031134275e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
TPI1,x,4,4,0,0.08,0.1565,0.198,3.59955532690342e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MED4,x,4,4,0,0.015,0.122,0.198,3.6038258948183603e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
SNRNP200,p,4,4,0,0.098,0.1475,0.198,3.6252357625578597e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NDUFA1,x,4,4,0,0.066,0.13,0.2,3.7513003094989195e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DHFR,x,4,4,0,0.018000000000000002,0.1005,0.2,3.768943078892031e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
UROD,p,4,4,0,0.015,0.049,0.201,3.7822159396999197e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
POLR2L,p,4,3,0,0.011000000000000001,0.0285,0.385,3.84281913908414e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ANAPC1,x,4,4,0,0.009000000000000001,0.1325,0.20199999999999999,3.87159975846869e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
ATP6V0B,p,4,4,0,0.01,0.0475,0.20199999999999999,3.88966493520061e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
HSCB,x,4,4,0,0.025,0.087,0.203,3.94423993238645e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PHF5A,p,4,3,0,0.009000000000000001,0.0275,0.655,4.19852911131281e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL10,x,4,4,0,0.026000000000000002,0.161,0.21,4.41171537551472e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
CENPM,x,4,4,0,0.040999999999999995,0.0925,0.21,4.4316384163833e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MAK16,p,4,4,0,0.009000000000000001,0.1745,0.21100000000000002,4.461649404592759e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NUP43,x,4,4,0,0.015,0.042,0.21100000000000002,4.47671192963497e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
MFN2,x,4,4,0,0.064,0.1095,0.217,4.97374287321881e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
SUPT5H,p,4,4,0,0.01,0.1875,0.217,4.9900836984700404e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GNG5,x,4,4,0,0.07200000000000001,0.126,0.217,4.99553957736323e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL15,x,4,4,0,0.012,0.1185,0.217,5.00099992889906e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
GTF2A2,x,4,4,0,0.059000000000000004,0.1025,0.218,5.04484404970802e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
HARS,p,4,4,0,0.016,0.063,0.22,5.18933059104309e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
YARS2,p,4,4,0,0.039,0.115,0.22,5.217468417822e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
RPL17,x,4,4,0,0.013999999999999999,0.174,0.221,5.34837903490706e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
EIF2B3,p,4,4,0,0.016,0.094,0.222,5.35987783008164e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
CKAP5,p,4,4,0,0.023,0.147,0.222,5.44088939327759e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NUP155,p,4,4,0,0.009000000000000001,0.114,0.335,5.62088285586482e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
QRSL1,x,4,4,0,0.11,0.122,0.225,5.67141015089511e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
BCL2,x,4,3,0,0.013999999999999999,0.035,0.5379999999999999,5.76091917012803e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
NDUFV1,x,4,4,0,0.067,0.179,0.226,5.816862395059581e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
DARS,x,4,4,0,0.013999999999999999,0.0875,0.226,5.82298299155274e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PSMB7,p,4,4,0,0.027000000000000003,0.161,0.228,5.92777402346628e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PTPMT1,x,4,4,0,0.012,0.0685,0.228,5.97757389933549e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
CSTF3,x,4,4,0,0.133,0.17300000000000001,0.22899999999999998,6.0528612290338e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
PSMB5,x,4,4,0,0.009000000000000001,0.151,0.23,6.17351783583178e-06,2e-05,0.0026734265734265736,1.0,1.0,1.0
FBXW11,x,4,4,0,0.11800000000000001,0.1905,0.231,6.2119919931612e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
MBTPS1,x,4,4,0,0.033,0.094,0.231,6.2377411482781e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
SBDS,x,4,4,0,0.073,0.1025,0.23199999999999998,6.34153908599243e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
RPS15A,p,4,4,0,0.019,0.07,0.233,6.44002109227077e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
FBL,x,4,4,0,0.009000000000000001,0.086,0.233,6.5129669292594e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
RCL1,p,4,4,0,0.04,0.113,0.23399999999999999,6.57981746655141e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
GTF2A1,x,4,4,0,0.045,0.147,0.23399999999999999,6.5865307091803704e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
WDR18,x,4,4,0,0.02,0.081,0.235,6.61343506308761e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
NOP58,x,4,4,0,0.071,0.1205,0.235,6.62017401051025e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
TUFM,p,4,4,0,0.022000000000000002,0.162,0.23600000000000002,6.749195279550029e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
PSMA7,p,4,4,0,0.031,0.1725,0.23600000000000002,6.7834594334984e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
ATL2,x,4,4,0,0.048,0.179,0.23800000000000002,6.970745789588519e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
CLP1,p,4,4,0,0.017,0.0405,0.239,7.02697536757599e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
CPSF3,p,4,4,0,0.018000000000000002,0.127,0.239,7.04814891300941e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
VARS2,p,4,4,0,0.067,0.1355,0.239,7.15473528623195e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
RPS28,x,4,4,0,0.03,0.109,0.239,7.183361348172299e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
ICE1,x,4,4,0,0.105,0.1435,0.24,7.20488720053717e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
LSM7,p,4,4,0,0.059000000000000004,0.145,0.24,7.219264621263219e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
TAF6,p,4,4,0,0.043,0.107,0.24,7.2625260110958205e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
TRRAP,p,4,4,0,0.02,0.0595,0.24,7.2769895884181385e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
RPE,x,4,4,0,0.031,0.179,0.24100000000000002,7.34234320742988e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
GAPDH,p,4,4,0,0.036000000000000004,0.136,0.243,7.63064282201071e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
RPL34,x,4,4,0,0.049,0.145,0.243,7.65316591920179e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
CIAO2B,p,4,4,0,0.035,0.1445,0.244,7.713471293761501e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
CCDC93,x,4,4,0,0.008,0.1245,0.244,7.73617743701052e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
CSNK1A1,x,4,3,0,0.027000000000000003,0.0435,0.5710000000000001,7.76379162266627e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
UBA1,p,4,4,0,0.016,0.051,0.244,7.78935337205675e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
PCBP1,x,4,4,0,0.055,0.129,0.245,7.81222677902782e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
TRAPPC1,p,4,4,0,0.141,0.195,0.245,7.87346883228106e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
GFM1,p,4,4,0,0.085,0.1365,0.24600000000000002,7.95052692084634e-06,2.9999999999999997e-05,0.003314739884393064,1.0,1.0,1.0
GRP,x,4,4,0,0.078,0.165,0.247,8.122044744094099e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
SMC3,x,4,4,0,0.017,0.193,0.248,8.21676146654432e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
ATP6AP1,x,4,4,0,0.02,0.0775,0.248,8.24056952474054e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
PRPF8,p,4,4,0,0.019,0.0585,0.249,8.36038681882901e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
ELOB,x,4,4,0,0.03,0.045,0.25,8.40061475932102e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
DIS3,p,4,4,0,0.09,0.1855,0.25,8.44907971880936e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
RPL27A,p,4,4,0,0.012,0.0725,0.251,8.6615220368092e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
EIF5,x,4,4,0,0.136,0.1905,0.251,8.69455760186022e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
DDX46,x,4,4,0,0.039,0.2225,0.252,8.76923308259954e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
NDUFB4,x,4,4,0,0.102,0.1345,0.252,8.79423147439844e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
PCNA,p,4,4,0,0.023,0.0435,0.318,8.814093128288901e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
N6AMT1,x,4,4,0,0.135,0.162,0.253,8.920026089630769e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
RPS4X,p,4,3,0,0.011000000000000001,0.035,0.39799999999999996,9.01528722889263e-06,4e-05,0.004110752688172043,1.0,1.0,1.0
PET117,x,4,4,0,0.039,0.2315,0.255,9.25340933753636e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
RPL37,x,4,4,0,0.006999999999999999,0.0905,0.255,9.30551662882565e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
TNFRSF11A,x,4,4,0,0.152,0.1575,0.257,9.54272786818147e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
UTP3,x,4,4,0,0.02,0.159,0.259,9.72134217043686e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
SDHA,x,4,4,0,0.08800000000000001,0.149,0.259,9.77541207768452e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
SPDYE6,x,4,4,0,0.192,0.213,0.26,9.80253145683058e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
TELO2,p,4,4,0,0.195,0.2455,0.26,9.90245220295361e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
POU2AF1,x,4,4,0,0.022000000000000002,0.1095,0.26,9.91157363212745e-06,5e-05,0.0048460563380281685,1.0,1.0,1.0
RPL6,p,4,4,0,0.08800000000000001,0.1325,0.261,9.948122378372639e-06,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
PPIAL4E,x,4,4,0,0.015,0.046,0.261,9.975600200328059e-06,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
SUPT4H1,x,4,3,0,0.032,0.044000000000000004,0.496,1.02112997759976e-05,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
RFC5,p,4,4,0,0.038,0.095,0.263,1.03662982267739e-05,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
PSMD6,x,4,4,0,0.015,0.17300000000000001,0.264,1.0470493210182901e-05,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
RPP30,x,4,4,0,0.009000000000000001,0.0765,0.264,1.04895218162909e-05,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
ECD,p,4,4,0,0.022000000000000002,0.1185,0.264,1.05181133412956e-05,5.9999999999999995e-05,0.0048460563380281685,1.0,1.0,1.0
