GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
NPLOC4,p,4,2,0,0.19899999999999998,0.5265,1.156,0.00995119969558582,0.033030000000000004,0.3474785085305449,1.0,1.0,1.0
MRM3,x,4,2,0,0.092,0.5135,1.321,0.00996964601932275,0.03308,0.3478028250137136,0.581613267529579,0.6679,1.0
HMGCL,x,4,3,0,0.439,0.5485,0.9890000000000001,0.00999867709046492,0.03315,0.3478028250137136,1.0,1.0,1.0
PARP1,x,4,0,0,0.595,0.746,0.853,0.0100097295264198,0.03315,0.3478028250137136,1.0,1.0,1.0
YAE1,x,4,2,0,0.084,0.5920000000000001,1.416,0.0100171794184004,0.03317,0.3478028250137136,0.430599884966335,0.57211,1.0
RAB5IF,x,4,2,0,0.486,0.6045,0.8809999999999999,0.010019824387270001,0.03317,0.3478028250137136,1.0,1.0,1.0
NUMA1,x,4,2,0,0.35600000000000004,0.5085,0.958,0.0100224698010203,0.03317,0.3478028250137136,1.0,1.0,1.0
SLC31A1,x,4,3,1,0.324,0.6165,1.837,0.0100701633571065,0.033339999999999995,0.34939369517543856,0.0666561457258176,0.15600999999999998,0.9283328841387856
BUD13,x,4,1,0,0.512,0.647,0.8540000000000001,0.010101583878341999,0.03347,0.35056386301369863,1.0,1.0,1.0
PSMG4,x,4,2,0,0.126,0.5265,1.1540000000000001,0.0101360772756025,0.03356,0.3513140197152245,1.0,1.0,1.0
TRPV3,x,4,0,0,0.6829999999999999,0.7759999999999999,0.8540000000000001,0.0101493990165142,0.03363,0.35185410509031195,1.0,1.0,1.0
ZNF138,x,4,1,1,0.059000000000000004,1.1185,1.7690000000000001,0.0101883777481938,0.03373,0.3527073030634573,0.0946376738393018,0.20492,0.94635293764988
UBN2,x,4,1,0,0.446,0.7170000000000001,0.855,0.0102322372993197,0.033839999999999995,0.3536640787315473,1.0,1.0,1.0
ST20-MTHFS,x,4,1,0,0.059000000000000004,1.0585,1.271,0.010239635769959,0.03387,0.3537109716157205,0.300785254272764,0.44977,1.0
TOPORS,x,4,0,0,0.733,0.7555,0.855,0.0102488656168462,0.0339,0.3537109716157205,1.0,1.0,1.0
GTF2E2,x,4,2,0,0.2,0.5195,1.05,0.0102505892243185,0.0339,0.3537109716157205,1.0,1.0,1.0
ATN1,x,4,3,0,0.496,0.6005,0.875,0.0102704419750216,0.03393,0.35383085106382983,1.0,1.0,1.0
OR2A42,x,4,2,0,0.222,0.6565,1.274,0.0102808242643693,0.03395,0.35384637404580155,0.6567032127339039,0.70654,1.0
LOC101060389,x,4,2,0,0.077,0.583,1.445,0.0102865728837412,0.03397,0.35386188010899183,0.387475749957825,0.53279,1.0
GMNN,x,4,3,0,0.35700000000000004,0.5465,0.998,0.0103000276233683,0.03402,0.3539082970620239,1.0,1.0,1.0
ATP6V1C2,x,4,1,0,0.48700000000000004,0.741,0.856,0.0103122381225335,0.03403,0.3539082970620239,1.0,1.0,1.0
PSMA4,p,4,1,0,0.18,0.5965,0.856,0.0103139097787272,0.03403,0.3539082970620239,1.0,1.0,1.0
NAA25,x,4,2,0,0.14300000000000002,0.6385,1.172,0.0103778570625456,0.034260000000000006,0.356016875,0.8029176986905369,0.80345,1.0
GADD45A,x,4,1,0,0.514,0.7255,0.856,0.0103826228515799,0.03427,0.356016875,1.0,1.0,1.0
SUPT20H,x,4,2,0,0.363,0.5965,1.166,0.0103972325994342,0.03437,0.3566680510314875,0.809510222021119,0.80825,1.0
DBNL,x,4,1,1,0.568,0.6235,1.615,0.0103999410390043,0.03437,0.3566680510314875,0.19286893888882609,0.34158,1.0
H3F3A,x,4,2,0,0.064,0.5005,1.004,0.010444815050296999,0.03452,0.357759073672806,1.0,1.0,1.0
